val0,val1,val2,val3,val4,val5,val6,val7,val8,val9,val10,val11,val12,val13,val14,val15,val16,val17,val18,val19,val20,val21,val22,val23,val24,val25,val26,val27,val28,val29,val30,val31,val32,val33,val34,val35,val36,val37,val38,val39,val40,val41,val42,val43,val44,val45,val46,val47,val48,val49,val50,val51,val52,val53,val54,val55,val56,val57,val58,val59,val60,val61,val62,val63,val64,val65,val66,val67,val68,val69,val70,val71,val72,val73,val74,val75,val76,val77,val78,val79,val80,val81,val82,val83,val84,val85,val86,val87,val88,val89,val90,val91,val92,val93,val94,val95,val96,val97,val98,val99
0,0,0,11,2,0,0,0,0,1,1,112,93,0,6,7,0,0,0,0,0,0,0,27,132,8,63,0,15,6,17,2,1,0,2,39,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,57,23,0,0,0,0,0,0,7,13,0,0,0,17,2,0,0,1,0,0,26,55,89,20,23,0,0,0,1,0,2,2,2,1,2,2,0,0,4,67,10,0,1,34,42,0
0,0,0,11,2,0,0,0,0,1,0,117,81,0,6,6,0,0,0,0,0,0,0,32,100,23,105,0,16,4,29,4,0,0,6,44,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,37,11,0,0,0,0,0,0,7,17,0,0,0,20,1,0,0,0,0,0,56,46,72,17,13,0,0,0,0,0,2,2,1,6,2,2,0,0,13,50,16,0,0,27,39,0
1,0,0,11,1,0,0,0,0,1,0,117,71,0,6,10,1,0,0,0,0,0,0,43,122,12,69,0,11,3,22,1,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,11,0,0,0,0,0,0,9,11,0,0,1,26,3,0,0,0,0,0,33,67,99,16,11,0,0,0,0,0,1,5,0,2,2,2,0,0,12,41,15,0,0,29,24,0
0,0,0,10,2,0,0,0,0,0,1,90,124,1,7,8,0,0,0,0,0,0,0,24,102,19,88,1,8,5,39,2,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,26,0,2,0,0,0,0,7,19,0,0,0,20,2,0,0,0,0,0,40,46,63,27,16,0,0,0,0,0,3,2,0,3,2,2,0,0,7,69,2,0,0,32,34,0
0,0,1,13,1,0,0,0,0,1,0,107,100,0,6,4,0,0,0,0,0,0,0,19,93,15,68,0,14,2,24,1,0,0,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,12,0,0,1,0,0,0,5,10,0,0,1,23,1,0,0,0,0,0,36,66,107,19,15,0,0,0,0,1,0,2,0,3,3,8,0,0,13,55,9,0,0,38,33,0
0,0,0,9,1,0,0,0,0,2,0,110,65,0,9,12,0,0,0,0,0,0,0,9,25,28,115,0,10,6,47,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,31,1,0,0,0,0,0,10,22,0,0,1,31,2,0,0,0,1,0,57,65,153,31,7,1,1,0,0,0,2,3,0,2,3,8,0,0,6,36,7,0,0,1,22,0
0,0,0,15,1,0,0,0,0,0,0,109,73,0,5,8,0,0,0,0,0,0,0,4,30,19,132,0,19,3,65,8,0,0,1,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,19,0,0,0,0,0,0,9,19,0,0,1,37,1,0,0,0,0,0,53,84,124,15,17,0,1,0,0,1,1,4,0,7,1,3,0,0,7,55,9,0,1,0,10,0
0,1,0,10,1,0,0,0,1,0,1,108,78,0,11,11,0,0,0,0,0,1,0,7,47,19,60,0,5,7,47,11,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,108,8,0,0,0,0,0,0,8,10,1,0,0,29,1,0,0,0,0,0,50,69,156,29,9,0,0,0,0,0,2,3,0,4,4,2,0,0,6,67,10,0,0,0,29,0
0,0,1,7,2,0,0,0,1,2,0,107,78,0,7,5,0,0,0,0,0,0,0,5,60,27,109,0,15,4,56,2,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,31,16,1,0,0,1,0,0,8,3,0,0,0,18,1,0,0,0,1,0,48,76,166,31,24,0,0,0,0,0,1,3,0,9,1,1,0,0,16,56,3,0,0,0,25,0
0,0,0,10,1,0,0,0,0,0,1,109,71,0,16,14,0,0,0,0,0,0,0,11,51,15,104,1,9,5,53,4,0,1,3,29,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,63,17,0,0,0,0,0,0,16,16,0,0,0,34,0,0,0,0,1,0,39,65,155,15,7,0,0,0,0,0,4,2,0,1,1,9,0,0,7,57,11,0,0,0,17,0
1,0,0,9,3,0,0,0,1,2,0,130,96,0,5,5,1,0,0,0,0,0,0,15,58,10,78,0,11,8,11,2,0,0,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,17,0,0,0,0,0,0,8,12,0,0,1,30,2,1,0,0,0,0,36,60,181,24,21,0,0,0,0,0,2,1,0,3,3,2,0,0,4,66,15,0,0,10,16,0
0,0,0,14,3,0,0,0,0,4,0,105,92,0,5,8,0,0,0,0,1,0,0,7,52,21,65,1,11,5,13,2,1,1,2,58,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,54,10,0,0,0,0,0,1,3,13,0,0,1,29,1,0,0,0,0,0,35,63,181,21,7,0,0,0,0,0,2,1,0,4,3,7,0,0,7,96,15,0,0,5,17,0
0,0,0,5,0,0,0,0,0,1,0,121,78,0,11,10,0,0,0,0,0,0,0,7,47,22,78,0,21,3,14,5,1,0,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,21,0,0,0,0,0,1,17,13,0,0,0,25,1,0,1,1,0,1,25,84,154,31,8,0,1,0,1,0,4,3,0,17,1,2,0,0,7,68,14,0,0,11,17,0
0,0,0,3,1,0,0,0,0,4,0,134,88,0,4,8,0,0,0,1,0,0,0,9,61,19,58,0,7,3,15,1,0,0,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,56,26,0,0,1,0,0,0,7,22,1,0,0,48,1,0,1,0,0,0,24,52,184,15,6,0,0,0,0,0,2,1,0,6,1,5,0,0,15,63,9,0,0,11,16,0
0,0,0,17,2,1,1,0,1,2,0,101,145,0,3,3,0,0,0,0,0,0,0,7,48,18,106,2,12,6,18,1,1,0,3,57,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36,21,0,0,0,0,0,0,16,29,0,0,0,26,2,0,0,0,1,0,29,44,164,19,9,0,0,0,0,0,3,4,0,4,1,2,0,0,4,48,9,0,1,6,14,2
0,0,0,15,2,0,0,0,0,3,0,124,26,1,2,6,0,0,0,0,0,0,0,13,15,14,104,1,21,8,50,5,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86,13,0,0,0,1,0,1,10,21,0,0,0,31,3,0,0,0,0,0,6,54,217,15,13,1,0,0,0,0,2,2,0,1,1,6,0,0,14,70,9,0,0,16,21,0
0,0,0,14,1,0,0,0,1,5,0,88,39,0,13,10,0,0,0,0,0,0,0,2,27,11,74,1,11,7,57,3,1,0,2,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55,14,0,0,0,0,0,0,11,22,0,1,0,29,0,0,0,0,0,0,5,63,262,16,16,0,0,0,1,0,2,3,0,2,2,2,0,0,8,93,7,1,0,5,30,0
0,0,0,16,2,0,0,1,0,0,1,95,30,0,13,11,0,0,0,0,0,0,0,3,27,17,71,0,12,3,71,5,0,0,3,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78,20,0,1,0,0,0,1,11,13,0,0,0,36,1,0,0,0,0,0,11,37,242,20,15,1,0,0,0,0,4,3,0,3,1,1,0,0,12,60,9,0,0,9,45,0
0,0,1,32,5,0,0,1,0,3,0,69,41,0,6,4,0,0,0,0,0,0,0,6,32,32,85,0,15,3,58,4,0,0,1,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,12,0,0,0,0,1,0,11,17,0,0,1,23,1,0,0,0,0,0,6,36,231,28,15,1,0,0,0,0,2,2,0,5,3,3,0,0,16,93,5,0,1,8,30,0
0,1,0,11,2,0,0,0,1,1,1,113,35,0,3,6,0,0,0,0,0,0,0,8,41,22,75,0,12,6,80,7,1,0,2,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,68,22,0,0,0,0,0,1,16,20,0,0,0,34,1,0,0,1,0,0,4,57,200,17,8,0,0,0,0,0,12,1,0,4,2,3,0,0,3,78,5,0,0,9,27,0
0,0,0,3,1,0,0,0,1,3,0,95,147,0,5,7,0,0,0,1,0,0,0,8,41,16,72,0,8,4,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76,9,0,0,0,1,0,0,8,15,0,1,0,36,1,0,0,0,0,0,19,42,220,28,21,0,0,0,0,0,3,1,0,1,1,8,0,1,8,76,7,0,0,20,30,1
0,0,0,4,1,0,0,0,0,4,0,112,174,2,7,5,0,0,0,0,0,0,1,6,41,18,80,0,9,8,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,74,9,1,0,0,0,0,0,12,6,0,0,0,21,2,0,0,0,0,1,16,52,186,17,15,1,1,0,0,0,1,4,0,1,1,3,0,0,13,70,7,0,0,30,27,0
1,0,0,5,1,0,0,1,0,3,0,126,154,0,7,7,3,0,0,0,0,0,0,16,49,14,88,0,20,4,0,0,1,0,0,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,49,21,0,0,0,0,1,0,11,10,0,1,0,19,4,0,0,0,0,1,15,85,162,20,21,0,0,0,0,0,3,4,0,2,1,4,0,0,5,38,4,1,0,19,40,0
0,0,0,10,3,0,0,0,1,0,0,109,140,0,4,4,0,0,1,0,0,0,0,8,51,16,55,0,14,8,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38,20,0,0,0,0,0,0,8,14,0,0,1,38,1,0,0,0,0,0,10,63,237,31,16,0,0,1,0,1,3,2,0,4,1,7,0,1,6,63,8,0,0,11,38,1
0,0,0,6,1,2,0,0,0,6,1,102,168,0,7,10,0,0,0,0,1,0,0,18,46,24,74,0,17,4,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46,14,0,0,0,0,0,0,10,11,1,0,0,32,2,0,0,0,1,0,14,65,188,20,16,0,0,0,0,0,2,2,0,5,2,5,0,0,13,55,6,0,0,29,18,0
0,0,0,6,4,0,0,0,0,3,0,74,15,0,11,6,0,0,0,0,0,0,0,30,96,20,81,1,6,5,68,10,0,0,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,14,0,0,0,0,0,0,9,6,0,0,0,15,0,0,0,0,0,0,34,65,170,14,10,0,0,0,0,0,1,3,0,0,2,4,0,0,7,46,6,0,0,47,55,0
0,0,0,10,0,0,0,0,0,1,0,57,21,1,5,4,0,0,0,0,0,0,0,11,92,18,71,0,17,14,71,13,1,0,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,15,0,0,0,0,0,0,6,7,0,0,0,26,1,0,0,0,0,0,30,67,178,22,6,0,0,0,0,0,0,1,1,1,0,2,0,0,7,37,4,0,0,52,54,0
0,0,0,6,0,0,0,0,0,1,0,66,15,0,12,6,0,0,0,0,0,0,0,12,73,10,48,0,14,5,78,6,1,0,2,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,13,0,0,0,0,0,0,12,12,1,0,0,23,1,0,0,0,0,0,43,69,206,24,8,0,0,0,0,0,3,2,0,1,2,3,0,0,3,36,6,0,0,56,34,0
0,0,0,10,2,0,0,0,0,0,1,82,21,0,5,6,0,0,0,0,0,0,0,16,98,16,66,0,9,4,75,11,0,0,2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,17,0,0,0,0,0,0,11,6,0,0,0,20,1,0,0,0,0,0,32,67,123,23,11,0,0,0,0,0,1,2,0,1,0,2,0,0,8,50,10,0,0,59,40,0
0,0,0,5,2,0,0,0,0,2,0,91,23,0,5,2,0,0,0,0,0,0,0,11,93,8,58,0,6,5,66,13,0,0,3,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,15,0,0,0,0,0,0,5,11,0,0,0,29,0,0,0,0,0,0,38,53,170,11,6,0,0,0,0,0,0,0,0,3,3,1,0,0,11,50,6,0,1,38,66,0
0,0,0,5,1,0,0,0,0,1,1,106,38,1,9,7,0,0,0,0,0,0,0,0,0,14,92,0,10,6,2,2,0,0,7,189,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,61,13,0,0,1,0,0,0,11,24,0,0,0,34,1,0,0,0,0,0,43,61,65,22,21,0,0,0,0,1,2,1,0,1,1,2,0,0,14,61,11,0,0,55,50,0
0,0,0,10,2,0,0,0,0,1,1,89,42,0,11,6,0,0,0,0,0,0,0,0,0,10,54,1,12,5,6,3,2,0,10,150,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,61,18,0,0,0,0,1,0,10,13,0,1,0,50,0,0,0,0,0,0,44,70,56,18,24,0,0,0,1,0,3,3,0,7,3,3,0,0,8,61,13,0,1,94,65,2
0,0,1,5,2,0,0,0,1,2,0,98,36,0,13,6,0,0,0,0,0,0,1,0,0,10,73,1,9,4,3,1,1,0,12,237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43,17,1,0,0,0,0,0,17,15,0,0,0,31,0,0,0,0,0,0,49,49,56,30,12,0,1,0,0,0,1,5,1,1,3,5,0,0,7,77,6,0,1,75,28,0
0,0,0,15,2,0,0,0,0,2,0,92,44,1,5,10,0,0,0,0,0,0,0,1,0,10,96,1,28,3,9,1,0,0,7,147,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,68,16,0,0,0,0,0,0,9,19,0,1,0,31,0,0,0,0,0,0,60,48,54,23,7,0,0,0,0,0,5,3,0,4,0,4,0,0,3,70,7,0,0,92,44,0
0,0,0,15,1,0,1,0,1,1,1,95,31,0,12,2,0,0,0,0,0,0,0,0,0,15,114,0,10,2,5,1,0,0,2,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,16,0,0,0,0,0,0,14,8,0,0,0,36,1,0,0,0,0,0,66,54,58,13,14,0,0,0,0,2,4,3,1,4,0,4,0,0,10,56,5,0,0,66,62,1
0,0,0,5,2,0,0,0,1,2,0,81,47,0,12,7,0,0,0,0,0,0,0,24,116,11,61,0,15,2,114,13,0,0,4,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,17,0,0,0,0,0,0,6,19,0,0,0,24,0,0,0,0,0,0,17,10,27,19,5,0,0,0,0,0,2,2,0,1,0,2,0,0,6,63,4,0,0,61,59,0
0,0,0,8,2,0,0,0,1,1,0,94,30,0,6,4,0,0,0,0,0,0,0,31,82,18,74,0,14,3,125,6,0,0,9,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,15,0,0,0,0,0,0,6,6,0,0,0,30,2,0,0,0,0,0,15,31,37,18,10,0,0,0,0,0,1,3,0,1,1,4,0,0,8,55,7,0,0,66,43,0
0,0,0,9,1,0,1,0,0,1,1,97,42,0,6,9,0,0,0,0,0,0,0,37,88,14,70,1,8,8,122,12,0,0,6,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,12,0,0,0,0,0,0,10,13,0,0,0,36,1,0,0,0,0,1,17,25,60,14,8,0,0,0,0,0,3,1,0,7,0,2,0,1,13,37,4,0,1,39,37,0
0,0,0,2,2,1,0,0,0,2,0,95,58,0,7,5,0,0,0,0,0,0,0,13,77,19,53,0,9,9,152,8,0,0,9,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,16,0,0,0,0,0,0,13,13,0,0,0,15,1,0,0,0,0,0,12,41,38,14,12,0,0,0,0,0,2,1,0,2,0,10,0,0,5,37,9,0,1,53,60,0
0,0,1,13,1,0,0,0,0,1,0,105,73,0,8,4,0,0,0,0,0,1,0,19,88,10,84,0,12,5,105,10,0,0,4,120,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46,15,0,0,0,0,0,0,10,22,0,0,0,26,1,0,0,0,0,0,12,19,42,17,14,0,0,0,0,0,2,2,0,4,2,2,0,0,3,63,9,0,0,53,21,0
0,0,0,5,0,0,0,1,0,0,0,92,126,0,9,5,0,0,0,0,0,0,0,22,88,15,65,1,12,2,2,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,14,0,0,0,0,0,1,4,17,0,0,0,15,1,1,0,0,0,0,82,90,76,27,9,0,0,0,0,0,1,0,0,3,5,1,0,0,9,46,9,0,0,74,49,0
0,0,0,7,0,0,0,1,1,2,0,133,128,0,9,8,0,0,0,0,0,0,0,15,108,18,39,0,12,5,8,0,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,13,0,0,0,0,0,0,5,18,0,0,0,22,0,0,0,0,0,0,122,63,59,15,6,0,0,0,0,0,1,2,0,3,1,1,0,0,2,52,10,0,0,41,42,1
0,0,0,10,2,0,0,0,0,2,0,112,159,0,7,3,0,0,0,0,1,0,0,7,125,21,67,0,14,2,2,1,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,14,0,0,0,0,0,0,8,9,0,1,0,21,0,0,0,1,0,0,64,74,69,14,4,0,0,0,0,0,3,1,0,2,2,4,0,0,7,52,13,0,0,49,47,0
0,0,0,12,1,0,0,0,0,0,1,82,162,0,12,4,0,0,0,0,0,0,0,9,72,19,69,0,18,3,2,0,0,0,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58,12,0,0,0,0,0,0,5,10,0,0,0,24,1,0,0,0,0,0,60,86,74,22,11,0,0,0,0,0,0,1,0,1,0,9,0,0,2,43,8,0,0,69,56,0
0,0,0,6,1,0,0,0,0,3,0,108,151,0,6,3,0,0,0,0,0,0,0,22,90,9,86,0,19,3,2,2,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,11,0,0,0,0,0,0,7,13,0,0,0,33,0,0,0,0,0,0,48,79,61,12,11,0,0,0,0,0,3,1,0,3,0,6,0,0,3,46,2,0,0,58,66,0
0,0,0,6,0,0,0,0,1,4,0,74,52,0,12,6,0,0,0,0,0,0,0,11,51,18,49,0,20,5,78,9,0,0,7,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,9,0,0,0,0,0,0,11,14,0,0,0,20,0,0,0,0,0,0,29,72,175,19,7,0,0,1,0,0,0,1,0,2,2,0,0,0,5,60,6,0,0,12,33,0
0,0,0,9,1,0,0,0,0,3,0,104,57,0,8,4,0,0,0,0,0,0,0,11,34,13,90,0,15,4,92,5,0,0,4,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,17,0,0,0,0,0,0,10,18,0,0,0,22,0,0,0,0,0,0,33,40,155,21,7,0,0,0,0,0,1,1,0,4,2,4,0,0,11,52,4,0,0,28,23,0
0,0,0,10,2,0,0,0,0,2,0,80,33,0,7,3,0,0,0,0,0,0,0,9,43,14,80,0,9,6,115,9,1,0,3,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,18,0,1,0,0,0,0,6,11,0,0,0,28,2,0,0,0,0,0,36,64,139,36,8,0,0,0,0,0,3,5,0,1,2,5,0,0,4,36,8,0,0,14,25,0
0,0,0,7,1,0,0,1,0,1,0,72,83,0,7,7,0,0,0,0,0,0,0,13,56,21,51,0,13,3,95,11,0,0,2,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,17,0,0,0,0,0,0,6,12,0,0,0,21,1,0,0,0,0,0,33,93,142,16,7,0,0,0,0,0,4,2,0,1,1,4,0,0,7,54,6,0,0,17,17,0
0,0,0,12,1,0,0,0,0,1,0,87,46,0,13,11,0,0,0,0,0,0,0,6,43,16,58,0,7,5,102,5,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,13,0,0,0,0,0,0,5,16,0,0,0,24,0,0,0,0,0,0,40,58,120,25,13,0,0,0,0,0,1,1,0,2,0,1,0,0,6,53,7,0,0,16,37,0
0,0,0,8,1,0,0,1,1,1,1,114,106,0,15,9,0,1,0,0,0,0,0,1,2,20,73,1,12,8,124,10,1,1,1,26,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,55,12,0,0,0,0,0,0,15,17,0,1,0,21,4,1,0,0,1,0,41,57,53,28,16,0,0,0,0,0,2,2,0,2,1,3,0,0,10,51,9,0,1,55,55,0
0,0,0,7,1,0,0,0,0,2,0,111,94,0,3,5,0,1,0,0,0,0,0,1,2,25,65,0,8,9,118,10,0,0,1,11,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,55,26,0,0,0,0,0,0,13,11,0,0,0,22,3,0,1,0,0,0,48,57,43,24,16,1,0,0,0,1,1,2,1,2,2,4,0,0,5,86,8,0,0,73,71,0
0,0,0,5,2,0,0,0,0,2,0,104,97,0,5,5,0,0,0,0,0,0,0,0,3,29,52,0,18,4,180,4,0,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54,22,0,0,0,0,0,0,11,18,1,0,0,34,0,0,0,0,0,0,43,46,43,22,14,0,0,0,0,0,2,4,0,4,4,5,0,0,10,68,10,0,0,68,25,0
0,0,0,12,0,0,0,0,0,2,1,117,103,0,6,6,0,0,1,0,0,0,0,0,1,14,56,0,10,6,141,13,0,0,0,18,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,78,23,0,0,1,0,0,0,9,8,1,0,1,28,1,0,0,0,0,0,58,42,49,21,3,0,0,0,0,1,1,4,0,0,2,3,0,0,7,72,8,0,0,64,55,0
0,0,0,6,0,0,0,0,1,1,0,108,95,0,10,9,0,0,0,0,0,0,0,1,4,11,50,1,17,5,148,6,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,12,0,0,0,0,0,0,10,18,0,0,1,33,1,0,0,0,0,0,55,83,46,30,12,0,0,0,0,0,1,3,0,7,2,2,0,0,7,63,3,0,1,59,50,0
0,0,0,7,1,0,0,0,0,1,0,83,18,0,6,3,0,0,0,0,0,0,0,9,45,20,50,0,12,8,89,11,0,0,2,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,14,0,0,0,0,0,0,7,14,0,0,0,15,0,0,0,0,0,0,61,85,178,29,12,0,0,0,0,0,1,2,0,4,1,2,0,0,10,43,7,0,0,7,8,0
1,0,0,8,3,0,0,0,0,1,1,62,16,0,8,4,0,0,0,0,0,0,0,13,46,12,72,0,9,4,108,7,0,0,2,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,12,0,0,0,0,0,0,6,13,0,0,0,33,1,0,0,0,0,0,74,78,171,13,7,0,0,0,0,0,1,2,0,6,0,3,0,0,4,48,5,0,0,8,11,0
0,0,0,12,1,0,0,0,0,0,0,61,9,0,4,8,0,0,0,0,0,0,0,16,56,20,51,0,9,4,102,15,0,0,2,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66,21,0,0,0,0,0,0,5,13,0,0,0,26,1,0,0,0,0,0,41,81,175,13,13,0,0,0,0,0,1,1,0,5,0,3,0,0,4,79,7,0,0,10,14,0
0,0,0,4,0,0,0,0,0,1,0,88,15,0,8,5,0,0,0,0,0,0,0,12,81,14,38,0,8,5,94,10,0,0,8,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,5,0,0,0,0,0,0,11,19,0,0,0,21,1,0,0,0,0,0,38,109,164,23,7,0,0,1,0,0,3,1,0,2,2,2,0,0,8,69,11,0,0,5,14,0
0,0,1,15,3,0,0,0,1,0,0,98,19,0,9,5,0,0,0,0,0,0,0,13,57,17,54,0,6,3,92,8,1,0,4,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,17,0,0,0,0,0,0,5,7,0,0,0,32,0,0,0,0,0,0,46,77,189,17,7,0,0,0,0,0,1,1,0,5,1,2,0,0,7,43,6,0,0,2,8,0
0,0,0,14,1,0,0,0,1,9,0,113,47,0,9,4,0,0,1,0,0,0,1,17,51,17,81,0,17,2,17,4,0,0,8,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,17,0,0,0,0,0,0,9,28,0,0,1,16,1,0,0,0,0,0,4,14,98,20,16,0,0,0,0,0,2,4,0,7,3,7,0,1,19,70,8,0,0,96,86,0
0,0,0,6,1,0,0,0,0,0,0,135,33,0,12,7,0,1,0,0,0,1,0,7,60,18,98,0,18,8,16,2,0,0,8,42,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,52,31,0,0,0,0,0,0,16,17,0,0,1,38,2,0,0,0,0,0,4,20,76,20,8,0,0,1,0,0,1,3,0,7,1,2,0,0,7,71,13,0,1,100,81,0
0,0,0,16,2,0,0,0,1,3,1,92,33,0,12,9,0,0,0,0,0,0,0,12,49,25,104,0,23,8,51,1,0,0,1,37,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,92,14,0,0,0,1,0,0,8,16,0,0,0,33,1,0,0,0,0,0,1,19,66,20,14,0,0,0,0,0,5,3,0,5,1,4,0,0,13,57,11,0,0,115,66,0
0,0,0,18,1,0,0,0,0,3,0,69,35,0,8,12,0,0,0,0,0,0,0,9,73,19,106,0,19,5,16,7,2,0,5,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,11,0,0,0,0,0,0,6,10,0,0,0,58,1,1,0,0,1,0,1,27,119,18,16,0,1,0,1,0,2,2,0,6,2,2,0,0,11,73,9,1,0,104,46,0
0,0,0,22,0,0,0,0,0,2,1,98,37,0,9,6,0,0,0,0,0,0,0,13,61,24,88,0,15,1,30,2,0,0,3,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,18,0,0,0,0,0,0,6,14,0,0,0,27,1,0,0,0,0,0,1,16,86,24,18,0,0,1,0,0,3,2,0,3,2,2,1,1,9,95,8,0,0,74,88,1
0,0,0,7,3,1,0,0,0,1,0,140,80,0,13,9,0,0,0,0,0,0,0,1,14,17,78,0,9,3,118,9,1,0,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,66,26,0,0,0,0,0,0,14,14,0,0,1,33,1,0,0,0,0,1,3,21,87,13,15,0,0,0,0,0,4,7,0,2,0,8,0,0,4,55,7,0,0,28,43,1
0,0,0,4,2,0,0,0,1,2,0,114,90,0,13,8,0,0,0,0,0,0,0,1,4,17,78,0,17,3,97,16,1,0,8,76,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,59,12,0,0,1,0,0,0,10,13,0,0,0,31,3,0,0,0,0,0,10,26,78,33,7,0,0,0,0,0,2,3,0,4,0,2,0,1,10,85,13,1,0,47,43,0
0,1,0,3,0,0,0,0,0,3,0,90,92,0,9,4,0,0,0,0,0,0,0,0,7,23,92,0,9,4,94,11,1,0,8,111,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,64,22,0,0,0,0,0,0,9,15,0,0,0,32,1,0,1,0,0,0,4,36,87,16,5,0,0,0,1,0,5,2,0,1,1,5,1,0,9,66,5,0,0,41,52,1
